,,,,,,,,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago
Categoria ,Ficha,Elemento,Fonte,Orçado,Creditado,Anulado,Saldo,Janeiro,Janeiro,Janeiro,Fevereiro,Fevereiro,Fevereiro,Março,Março,Março,Abril ,Abril ,Abril ,Maio,Maio,Maio,Junho,Junho,Junho,Julho,Julho,Julho,Agosto,Agosto,Agosto,Setembro,Setembro,Setembro,Outubro,Outubro,Outubro,Novembro,Novembro,Novembro,Dezembro,Dezembro,Dezembro,Total,Total,Total
Vigilância,760,Diárias - Pessoal Civil,1621,"R$ 3.000,00",,,"R$ 2.840,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 160,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 160,00","R$ 160,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 160,00","R$ 160,00","R$ 160,00"
Vigilância,761,Materiais de Consumo,1500,"R$ 10.000,00",,,"R$ 9.190,93","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 809,07","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 809,07","R$ 0,00","R$ 0,00"
Vigilância,762,Materiais de Consumo,,"R$ 12.000,00",,,"R$ 10.533,96","R$ 1.466,04","R$ 0,00","R$ 0,00","R$ 0,00","R$ 1.466,04","R$ 1.466,04","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 1.466,04","R$ 1.466,04","R$ 1.466,04"
Vigilância,763,Materiais de Consumo,1621,"R$ 110.000,00",,"R$ 22.000,00","R$ 61.807,71","R$ 2.878,99","R$ 674,18","R$ 0,00","R$ 17.380,67","R$ 2.204,81","R$ 1.091,44","R$ 5.932,63","R$ 4.044,64","R$ 5.832,19",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 26.192,29","R$ 6.923,63","R$ 6.923,63"
Vigilância,764,Materiais de Consumo,,"R$ 2.000,00",,,"R$ 2.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,765,Outras Despesas de Pessoal decorrentes de Contratos,1500,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,766,Serviços de Terceiro PF,,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,767,Serviços de Terceiro PF,1500,"R$ 2.000,00",,,"R$ 2.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,768,Serviços de Terceiro PF,,"R$ 2.500,00",,,"R$ 2.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,769,Serviços de Terceiro PF,1621,"R$ 6.000,00",,,"R$ 6.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,770,Serviços de Terceiro PF,1621,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,771,Serviços de Terceiros PJ,1500,"R$ 100.000,00",,,"-R$ 83.431,00","R$ 393,17","R$ 393,17","R$ 133,17","R$ 95.870,51","R$ 2.320,01","R$ 2.580,01","R$ 87.167,32","R$ 93.550,50","R$ 26.155,37",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 183.431,00","R$ 96.263,68","R$ 28.868,55"
Vigilância,772,Serviços de Terceiros PJ,,"R$ 35.000,00",,"R$ 15.000,00","R$ 20.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,773,Serviços de Terceiros PJ,1621,"R$ 60.000,00",,,"R$ 48.491,26","R$ 5.058,25","R$ 62,61","R$ 0,00","R$ 6.346,76","R$ 5.171,65","R$ 5.234,26","R$ 103,73","R$ 6.274,48","R$ 6.256,26",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 11.508,74","R$ 11.508,74","R$ 11.490,52"
Vigilância,774,Serviços de Terceiros PJ,1621,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,775,Serviços de Terceiros PJ,,"R$ 3.000,00",,,"R$ 3.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,776,Auxílio-Alimentação,1500,"R$ 64.500,00",,,"R$ 45.346,31","R$ 5.296,33","R$ 5.296,33","R$ 5.296,33","R$ 6.246,91","R$ 6.246,91","R$ 6.246,91","R$ 7.610,45","R$ 7.610,45","R$ 7.610,45",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 19.153,69","R$ 19.153,69","R$ 19.153,69"
Vigilância,1082,Auxílio-Alimentação,,"R$ 0,00","R$ 521,30",,"R$ 0,00","R$ 521,30","R$ 521,30","R$ 521,30","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 521,30","R$ 521,30","R$ 521,30"
Vigilância,777,Contribuições,,"R$ 58.000,00",,,"R$ 58.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,778,Contribuições,1500,"R$ 26.190,43",,,"R$ 26.190,43","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,779,Serviços de Terceiros PJ,1500,"R$ 35.240,43",,,"R$ 35.240,43","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
