,,,,,,,,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago
Categoria ,Ficha,Elemento,Fonte,Orçado,Creditado,Anulado,Saldo,Janeiro,Janeiro,Janeiro,Fevereiro,Fevereiro,Fevereiro,Março,Março,Março,Abril ,Abril ,Abril ,Maio,Maio,Maio,Junho,Junho,Junho,Julho,Julho,Julho,Agosto,Agosto,Agosto,Setembro,Setembro,Setembro,Outubro,Outubro,Outubro,Novembro,Novembro,Novembro,Dezembro,Dezembro,Dezembro,Total,Total,Total
MAC,671,Serviços de Terceiro PF,1600,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,674,Serviços de Terceiros PJ,1600,"R$ 3.234,00",,,"R$ 3.234,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,677,Auxílio-Alimentação,1600,"R$ 23.089,00",,,"R$ 10.339,00","R$ 3.400,00","R$ 3.400,00","R$ 3.400,00","R$ 5.950,00","R$ 5.950,00","R$ 5.950,00","R$ 3.400,00","R$ 3.400,00","R$ 3.400,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 12.750,00","R$ 12.750,00","R$ 12.750,00"
MAC,656,Vencimentos e Vantagens Fixas - Pessoal Civil,1605,"R$ 55.000,00",,"R$ 10.000,00","R$ 42.986,82","R$ 724,68","R$ 724,68","R$ 724,68","R$ 724,68","R$ 724,68","R$ 724,68","R$ 563,82","R$ 563,82","R$ 563,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 2.013,18","R$ 2.013,18","R$ 2.013,18"
MAC,653,Contratação por tempo Determinado,1621,"R$ 179.993,00",,,"R$ 179.993,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,657,Vencimentos e Vantagens Fixas - Pessoal Civil,1621,"R$ 11.000,00",,,"R$ 11.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,660,Obrigações Patronais,1621,"R$ 11.000,00",,,"R$ 11.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,663,Outras Despesas Variáveis - Pessoal Civil,1621,"R$ 1.100,00",,,"R$ 1.100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,666,Diárias - Pessoal Civil,1621,"R$ 2.508,00",,,"R$ 2.508,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,669,Materiais de Consumo,1621,"R$ 65.978,00",,,"R$ 45.214,48","R$ 18.974,09","R$ 0,00","R$ 0,00","R$ 1.684,49","R$ 1.515,00","R$ 1.500,30","R$ 104,94","R$ 12.163,70","R$ 197,80",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 20.763,52","R$ 13.678,70","R$ 1.698,10"
MAC,672,Serviços de Terceiro PF,1621,"R$ 1.100,00","R$ 15.000,00",,"R$ 2.220,15","R$ 8.327,91","R$ 0,00","R$ 0,00","R$ 0,00","R$ 2.775,97","R$ 2.775,97","R$ 5.551,94","R$ 5.551,94","R$ 2.817,61",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 13.879,85","R$ 8.327,91","R$ 5.593,58"
MAC,675,Serviços de Terceiros PJ,1621,"R$ 116.358,00",,,"R$ 3.813,60","R$ 112.030,40","R$ 0,00","R$ 0,00","R$ 514,00","R$ 47.255,20","R$ 32.315,20","R$ 0,00","R$ 0,00","R$ 14.940,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 112.544,40","R$ 47.255,20","R$ 47.255,20"
MAC,678,Rateio Participação em Consórcio público,1500,"R$ 83.083,00",,,"R$ 21.325,00","R$ 61.758,00","R$ 5.146,50","R$ 0,00","R$ 0,00","R$ 5.146,50","R$ 10.293,00","R$ 0,00","R$ 5.146,50","R$ 5.146,50",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 61.758,00","R$ 15.439,50","R$ 15.439,50"
MAC,679,Rateio Participação em Consórcio público,1500,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,680,Outros Auxílios  financeiros PF,1500,"R$ 45.100,00",,,"R$ 38.695,00","R$ 2.425,00","R$ 1.400,00","R$ 1.100,00","R$ 1.605,00","R$ 1.500,00","R$ 1.475,00","R$ 2.375,00","R$ 2.405,00","R$ 2.605,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 6.405,00","R$ 5.305,00","R$ 5.180,00"
MAC,681,Contribuições,1600,"R$ 4.400.000,00",,,"R$ 3.069.375,57","R$ 712.893,93","R$ 315.165,33","R$ 315.165,33","R$ 402.867,72","R$ 312.789,81","R$ 312.789,81","R$ 214.862,78","R$ 323.144,80","R$ 323.144,80",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 1.330.624,43","R$ 951.099,94","R$ 951.099,94"
MAC,682,Contribuições,1605,"R$ 550.000,00",,"R$ 11.000,00","R$ 178.527,46","R$ 171.688,54","R$ 93.260,79","R$ 93.260,79","R$ 104.880,00","R$ 0,00","R$ 0,00","R$ 83.904,00","R$ 173.756,68","R$ 173.756,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 360.472,54","R$ 267.017,47","R$ 267.017,47"
MAC,683,Contribuições,1621,"R$ 4.400.000,00",,,"R$ 2.195.243,59","R$ 1.533.310,21","R$ 478.560,41","R$ 478.560,41","R$ 268.578,48","R$ 933.957,62","R$ 933.957,62","R$ 402.867,72","R$ 101.914,73","R$ 101.914,73",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 2.204.756,41","R$ 1.514.432,76","R$ 1.514.432,76"
MAC,684,Serviços de Terceiros PJ,1621,"R$ 1.100.000,00",,"R$ 225.000,00","R$ 875.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,685,Auxílios,1621,"R$ 110.000,00",,,"R$ 110.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,687,Contribuições,1500,"R$ 22.000,00",,,"R$ 22.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,688,Equipamentos e Materiais Permanentes,1500,"R$ 11.000,00",,,"R$ 11.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,689,Equipamentos e Materiais Permanentes,1600,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,690,Equipamentos e Materiais Permanentes,1631,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,716,Materiais de Consumo,1500,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,719,Serviços de Terceiro PF,1500,"R$ 3.300,00",,,"R$ 3.300,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,722,Serviços de Terceiros PJ,1500,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,725,Equipamentos e Materiais Permanentes,1500,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,717,Materiais de Consumo,1600,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,720,Serviços de Terceiro PF,1600,"R$ 3.300,00",,,"R$ 3.300,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,723,Serviços de Terceiros PJ,1600,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,726,Equipamentos e Materiais Permanentes,1600,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,718,Materiais de Consumo,1621,"R$ 1.100,00",,,"R$ 1.100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,721,Serviços de Terceiro PF,1621,"R$ 3.300,00",,"R$ 2.000,00","R$ 1.300,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,724,Serviços de Terceiros PJ,1621,"R$ 1.100,00",,,"R$ 1.100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,727,Equipamentos e Materiais Permanentes,1631,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,691,Vencimentos e Vantagens Fixas - Pessoal Civil,1500,"R$ 407.979,00",,,"R$ 292.011,90","R$ 45.005,32","R$ 45.005,32","R$ 45.005,32","R$ 35.529,84","R$ 35.529,84","R$ 35.529,84","R$ 35.431,94","R$ 35.431,94","R$ 35.431,94",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 115.967,10","R$ 115.967,10","R$ 115.967,10"
Secretaria,694,Obrigações Patronais,1500,"R$ 91.179,00",,,"R$ 70.715,62","R$ 7.214,19","R$ 7.214,19","R$ 67,54","R$ 6.394,10","R$ 6.394,10","R$ 7.214,19","R$ 6.855,09","R$ 6.855,09","R$ 6.394,10",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 20.463,38","R$ 20.463,38","R$ 13.675,83"
Secretaria,697,Outras Despesas Variáveis - Pessoal Civil,1500,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,700,Diárias - Pessoal Civil,1500,"R$ 572,00",,,"R$ 572,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,703,Materiais de Consumo,1500,"R$ 6.972,90",,,"R$ 6.972,90","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,707,Serviços de Terceiro PF,1500,"R$ 1.100,00",,,"R$ 1.100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,710,Serviços de Terceiros PJ,1500,"R$ 1.135.486,00",,"R$ 135.000,00","R$ 963.825,72","R$ 5.149,41","R$ 1.716,47","R$ 25,75","R$ 14.150,54","R$ 0,00","R$ 1.690,72","R$ 17.360,33","R$ 22.727,34","R$ 2.017,71",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 36.660,28","R$ 24.443,81","R$ 3.734,18"
Secretaria,713,Auxílio-Alimentação,1500,"R$ 32.703,00",,,"R$ 15.334,67","R$ 5.950,00","R$ 5.950,00","R$ 5.950,00","R$ 5.468,33","R$ 5.468,33","R$ 5.468,33","R$ 5.950,00","R$ 5.950,00","R$ 5.950,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 17.368,33","R$ 17.368,33","R$ 17.368,33"
Secretaria,692,Vencimentos e Vantagens Fixas - Pessoal Civil,1600,"R$ 33.000,00",,,"R$ 33.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,695,Obrigações Patronais,1600,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,698,Outras Despesas Variáveis - Pessoal Civil,1600,"R$ 1.100,00",,,"R$ 1.100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,701,Diárias - Pessoal Civil,1600,"R$ 22.000,00",,,"R$ 22.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,704,Materiais de Consumo,1600,"R$ 2.200,00",,,"R$ 2.200,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,708,Serviços de Terceiro PF,1600,"R$ 1.100,00",,,"R$ 1.100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,711,Serviços de Terceiros PJ,1600,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,714,Auxílio-Alimentação,1600,"R$ 1.100,00",,,"R$ 1.100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,705,Materiais de Consumo,1601,"R$ 1,10",,,"R$ 1,10","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,693,Vencimentos e Vantagens Fixas - Pessoal Civil,1621,"R$ 175.703,00",,,"R$ 175.703,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,696,Obrigações Patronais,1621,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,699,Outras Despesas Variáveis - Pessoal Civil,1621,"R$ 1.100,00",,,"R$ 1.100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,702,Diárias - Pessoal Civil,1621,"R$ 11.132,00",,,"R$ 8.354,00","R$ 1.576,43","R$ 0,00","R$ 0,00","R$ 1.000,00","R$ 1.067,04","R$ 1.067,04","R$ 201,57","R$ 216,78","R$ 216,78",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 2.778,00","R$ 1.283,82","R$ 1.283,82"
Secretaria,706,Materiais de Consumo,1621,"R$ 1.100,00",,,"R$ 1.100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,709,Serviços de Terceiro PF,1621,"R$ 1.100,00",,,"R$ 1.100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,712,Serviços de Terceiros PJ,1621,"R$ 5.742,00",,,"R$ 712,00","R$ 3.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 3.500,00","R$ 3.500,00","R$ 1.530,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 5.030,00","R$ 3.500,00","R$ 3.500,00"
Secretaria,715,Auxílio-Alimentação,1621,"R$ 1.100,00",,,"R$ 1.100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
