,,,,,,,,,,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago
Categoria ,Código AT,Atividade ,Ficha,Elemento,Fonte,Orçado,Creditado,Anulado,Saldo,Janeiro,Janeiro,Janeiro,Fevereiro,Fevereiro,Fevereiro,Março,Março,Março,Abril ,Abril ,Abril ,Maio,Maio,Maio,Junho,Junho,Junho,Julho,Julho,Julho,Agosto,Agosto,Agosto,Setembro,Setembro,Setembro,Outubro,Outubro,Outubro,Novembro,Novembro,Novembro,Dezembro,Dezembro,Dezembro,Total,Total,Total
Ensino Fundamental,12.361.120.120.830.000,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,408,Serviços de Terceiro PF,1500,"R$ 3.000,00",,,"R$ 3.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,12.361.120.120.830.000,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,409,Serviços de Terceiro PF,15001,"R$ 12.000,00",,,"R$ 11.320,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 680,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 680,00","R$ 680,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 680,00","R$ 680,00","R$ 680,00"
Ensino Fundamental,12.361.120.120.830.000,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,410,Serviços de Terceiros PJ,1500,"R$ 38.000,00",,,"R$ 38.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,12.361.120.120.830.000,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,411,Serviços de Terceiros PJ,15001,"R$ 600.000,00",,,"R$ 358.719,00","R$ 122.158,11","R$ 12.560,00","R$ 0,00","R$ 20.323,96","R$ 56.962,57","R$ 6.335,49","R$ 32.885,94","R$ 29.345,95","R$ 67.457,96","R$ 65.912,99","R$ 51.682,40","R$ 23.969,52",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 241.281,00","R$ 150.550,92","R$ 97.762,97"
Ensino Fundamental,12.361.120.120.830.000,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,412,Serviços de Terceiros PJ,1569,"R$ 35.000,00",,,"R$ 35.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,12.361.120.120.830.000,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,1099,Serviços de Terceiros PJ,1550,"R$ 0,00","R$ 18.000,00",,"R$ 3.980,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 9.570,00","R$ 0,00","R$ 0,00","R$ 4.450,00","R$ 14.020,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 14.020,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 14.020,00","R$ 14.020,00","R$ 14.020,00"
Ensino Fundamental,12.361.120.120.830.000,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,413,Auxílio-alimentação,15001,"R$ 166.600,00",,,"R$ 105.298,47","R$ 12.771,85","R$ 12.771,85","R$ 12.771,85","R$ 816,70","R$ 816,70","R$ 816,70","R$ 25.098,32","R$ 25.098,32","R$ 25.098,32","R$ 22.614,66","R$ 22.614,66","R$ 22.614,66",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 61.301,53","R$ 61.301,53","R$ 61.301,53"
Ensino Fundamental,12.361.120.120.830.000,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,414,Obrigações Tributárias e Contributivas,15001,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,12.361.120.120.830.000,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,415,Obrigações Tributárias e Contributivas,1552,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,12.361.120.120.830.000,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,416,Obrigações Tributárias e Contributivas,1569,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,12.361.120.120.830.000,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,417,Indenizações e restrições,1500,"R$ 2.000,00",,,"R$ 1.543,17","R$ 130,00","R$ 130,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 130,00","R$ 326,83","R$ 130,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 456,83","R$ 260,00","R$ 130,00"
Ensino Fundamental,12.361.120.120.830.000,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,418,Indenizações e restrições,15001,"R$ 1.000,00","R$ 15.000,00",,"R$ 9.423,90","R$ 1.230,90","R$ 1.230,90","R$ 0,00","R$ 2.755,35","R$ 2.755,35","R$ 1.230,90","R$ 1.940,56","R$ 613,89","R$ 3.369,24","R$ 649,29","R$ 1.326,67","R$ 1.326,67",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 6.576,10","R$ 5.926,81","R$ 5.926,81"
Ensino Fundamental,12.361.120.120.830.000,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,419,Indenizações e restrições,1500,"R$ 2.000,00",,,"R$ 2.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,12.361.120.120.840.000,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,420,Contratação por tempo Determinado,15403,"R$ 162.000,00",,,"R$ 162.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,12.361.120.120.840.000,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,421,Vencimentos e Vantagens Fixas - Pessoal Civil,15403,"R$ 658.000,00",,"R$ 4.692,00","R$ 653.308,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,12.361.120.120.840.000,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,422,Obrigações Patronais,15403,"R$ 200.000,00",,,"R$ 200.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,12.361.120.120.840.000,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,423,Outras Despesas Variáveis - Pessoal Civil,15403,"R$ 21.000,00",,,"R$ 21.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,12.361.120.120.840.000,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,424,Materiais de Consumo,15403,"R$ 16.000,00",,,"R$ 16.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,12.361.120.120.840.000,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,425,Serviços de Terceiro PF,15403,"R$ 2.000,00",,,"R$ 2.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,12.361.120.120.840.000,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,426,Serviços de Terceiros PJ,15403,"R$ 2.000,00",,,"R$ 2.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,12.361.120.120.840.000,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,427,Auxílio-alimentação,15403,"R$ 428.000,00",,,"R$ 278.106,92","R$ 24.501,10","R$ 24.501,10","R$ 24.501,10","R$ 50.922,21","R$ 50.922,21","R$ 50.922,21","R$ 39.227,11","R$ 39.227,11","R$ 39.227,11","R$ 35.242,66","R$ 35.242,66","R$ 35.242,66",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 149.893,08","R$ 149.893,08","R$ 149.893,08"
Ensino Fundamental,12.361.120.120.840.000,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,428,Equipamentos e Materiais Permanentes,15403,"R$ 2.000,00",,,"R$ 2.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,12.361.120.120.850.000,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,429,Contratação por tempo Determinado,15407,"R$ 1.924.000,00",,,"R$ 1.236.579,82","R$ 2.364,65","R$ 2.364,65","R$ 2.364,65","R$ 251.505,19","R$ 251.505,19","R$ 251.505,19","R$ 236.360,52","R$ 236.360,52","R$ 236.360,52","R$ 197.189,82","R$ 197.189,82","R$ 197.189,82",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 687.420,18","R$ 687.420,18","R$ 687.420,18"
Ensino Fundamental,12.361.120.120.850.000,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,430,Vencimentos e Vantagens Fixas - Pessoal Civil,15407,"R$ 8.574.000,00",,,"R$ 5.405.246,77","R$ 1.018.786,81","R$ 1.018.786,81","R$ 1.018.786,81","R$ 835.385,96","R$ 835.385,96","R$ 835.385,96","R$ 675.334,41","R$ 675.334,41","R$ 675.334,41","R$ 639.246,05","R$ 639.246,05","R$ 639.246,05",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 3.168.753,23","R$ 3.168.753,23","R$ 3.168.753,23"
Ensino Fundamental,12.361.120.120.850.000,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,431,Obrigações Patronais,15407,"R$ 1.230.000,00",,,"R$ 526.092,44","R$ 218.244,70","R$ 218.244,70","R$ 101.729,72","R$ 183.970,64","R$ 183.970,64","R$ 116.514,98","R$ 155.595,31","R$ 155.595,31","R$ 183.970,64","R$ 146.096,91","R$ 146.096,91","R$ 155.595,31",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 703.907,56","R$ 703.907,56","R$ 557.810,65"
Ensino Fundamental,12.361.120.120.860.000,MANUTENÇÃO DO TRANSPORTE ESCOLAR,432,Materiais de Consumo,15001,"R$ 165.000,00",,,"R$ 93.211,17","R$ 30.800,50","R$ 2.159,83","R$ 0,00","R$ 13.236,30","R$ 29.816,55","R$ 0,00","R$ 10.695,28","R$ 17.003,44","R$ 24.563,61","R$ 17.056,75","R$ 310,90","R$ 6.616,81",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 71.788,83","R$ 49.290,72","R$ 31.180,42"
Ensino Fundamental,12.361.120.120.860.000,MANUTENÇÃO DO TRANSPORTE ESCOLAR,433,Materiais de Consumo,1553,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,12.361.120.120.860.000,MANUTENÇÃO DO TRANSPORTE ESCOLAR,434,Materiais de Consumo,1500,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,12.361.120.120.860.000,MANUTENÇÃO DO TRANSPORTE ESCOLAR,1092,Materiais de Consumo,1550,"R$ 0,00","R$ 40.500,00",,"R$ 1.181,79","R$ 0,00","R$ 0,00","R$ 0,00","R$ 16.994,71","R$ 0,00","R$ 0,00","R$ 18.459,50","R$ 17.406,85","R$ 16.994,71","R$ 3.864,00","R$ 14.537,87","R$ 412,14",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 39.318,21","R$ 31.944,72","R$ 17.406,85"
Ensino Fundamental,12.361.120.120.860.000,MANUTENÇÃO DO TRANSPORTE ESCOLAR,435,Serviços de Terceiro PF,15001,"R$ 3.000,00",,,"R$ 3.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,12.361.120.120.860.000,MANUTENÇÃO DO TRANSPORTE ESCOLAR,436,Serviços de Terceiros PJ,15001,"R$ 140.000,00",,,"R$ 123.921,53","R$ 9.679,89","R$ 654,51","R$ 0,00","R$ 5.967,32","R$ 10.136,60","R$ 0,00","R$ 431,26","R$ 4.856,10","R$ 7.092,39","R$ 0,00","R$ 431,26","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 16.078,47","R$ 16.078,47","R$ 7.092,39"
Ensino Fundamental,12.361.120.120.860.000,MANUTENÇÃO DO TRANSPORTE ESCOLAR,437,Serviços de Terceiros PJ,1550,"R$ 240.000,00",,"R$ 41.650,00","R$ 75.463,29","R$ 0,00","R$ 0,00","R$ 0,00","R$ 46.472,42","R$ 0,00","R$ 0,00","R$ 51.494,14","R$ 46.965,42","R$ 46.472,42","R$ 24.920,15","R$ 56.862,74","R$ 50.754,64",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 122.886,71","R$ 103.828,16","R$ 97.227,06"
Ensino Fundamental,12.361.120.120.860.000,MANUTENÇÃO DO TRANSPORTE ESCOLAR,438,Serviços de Terceiros PJ,1553,"R$ 20.000,00",,,"R$ 12.489,14","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 7.510,86","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 7.510,86","R$ 0,00","R$ 0,00"
Ensino Fundamental,12.361.120.120.860.000,MANUTENÇÃO DO TRANSPORTE ESCOLAR,439,Serviços de Terceiros PJ,1500,"R$ 65.000,00",,,"R$ 48.368,93","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 16.631,07","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 16.631,07","R$ 0,00","R$ 0,00"
Ensino Geral,12.361.120.120.870.000,CONTRIBUIÇÃO  À UNDIME,440,Contribuições,15001,"R$ 3.500,00",,,"R$ 1.662,00","R$ 1.838,00","R$ 1.838,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 1.838,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 1.838,00","R$ 1.838,00","R$ 1.838,00"
Ensino Geral,12.361.120.120.880.000,"RECEP. HOMENAGENS, FESTIVIDADES",441,Materiais de Consumo,1500,"R$ 2.000,00",,,"R$ 1.328,44","R$ 0,00","R$ 0,00","R$ 0,00","R$ 671,56","R$ 335,78","R$ 0,00","R$ 0,00","R$ 335,78","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 671,56","R$ 671,56","R$ 0,00"
Ensino Geral,12.361.120.120.880.000,"RECEP. HOMENAGENS, FESTIVIDADES",442,Materiais de Consumo,15001,"R$ 2.000,00",,,"R$ 2.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,12.361.120.120.880.000,"RECEP. HOMENAGENS, FESTIVIDADES",443,"Premiações Culturais, Artísticas, Científicas, Desportivas e",1500,"R$ 2.000,00",,,"R$ 2.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,12.361.120.120.880.000,"RECEP. HOMENAGENS, FESTIVIDADES",444,Serviços de Terceiro PF,1500,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,12.361.120.120.880.000,"RECEP. HOMENAGENS, FESTIVIDADES",445,Serviços de Terceiro PF,15001,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,12.361.120.120.880.000,"RECEP. HOMENAGENS, FESTIVIDADES",446,Serviços de Terceiros PJ,1500,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,12.361.120.120.880.000,"RECEP. HOMENAGENS, FESTIVIDADES",447,Serviços de Terceiros PJ,15001,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,12.361.120.121.720.000,APOIO FINANCEIRO AS OSC´S - EDUCACAO E ESPORTE,448,Contribuições,15001,"R$ 2.000,00",,,"R$ 2.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Médio ,12.362.120.221.590.000,MANUTENÇÃO DO TRANSPORTE ESCOLAR,449,Serviços de Terceiros PJ,1500,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Superior,12.364.120.322.160.000,Auxílio para Custeio de Transporte,450,Auxílio Financeiro a Estudantes,1500,"R$ 100.000,00",,,"R$ 100.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Superior,12.364.120.322.510.000,CONTRIB. À ASSOC.-FUND. ALUNOS ENSINO SUPERIOR -TRANSP. ESCOLAR,451,Contribuições,1500,"R$ 484.000,00",,,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 484.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 484.000,00","R$ 48.400,00","R$ 0,00","R$ 0,00","R$ 48.400,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 484.000,00","R$ 484.000,00","R$ 96.800,00"
Educação Infantil,12.365.120.410.340.000,CONSTR. AMPL. E REFORMA DE CRECHES,452,Obras e Instalações,15001,"R$ 80.000,00",,"R$ 15.000,00","R$ 65.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,12.365.120.410.340.000,CONSTR. AMPL. E REFORMA DE CRECHES,453,Obras e Instalações,1569,"R$ 2.000,00",,,"R$ 2.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,12.365.120.410.340.000,CONSTR. AMPL. E REFORMA DE CRECHES,454,Obras e Instalações,1500,"R$ 2.000,00",,,"R$ 2.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,12.365.120.410.350.000,AMPLIAÇÃO E REFORMAS DE PRÉDIOS E AMBIENTES ESCOLARES,455,Obras e Instalações,15001,"R$ 2.000,00",,,"R$ 2.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,12.365.120.410.360.000,AQUIS. EQUIP. MAT. PERM. P/ENSINO ,456,Equipamentos e Materiais Permanentes,15001,"R$ 500,00",,,"R$ 500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,12.365.120.410.370.000,AQUIS. EQUIP. MAT. PERM. P/ENSINO ,457,Equipamentos e Materiais Permanentes,15001,"R$ 30.000,00",,,"R$ 30.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,12.365.120.411.210.000,CONSTRUÇÃO QUADRA CEMEI SÃO LUCAS,458,Obras e Instalações,1500,"R$ 50.000,00",,,"R$ 50.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,12.365.120.420.920.000,MANUTENÇÃO DE CRECHES,459,Contratação por tempo Determinado,1500,"R$ 3.000,00",,,"R$ 3.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
