 ,,,,,,,,,,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago
Categoria ,Código AT,Atividade ,Ficha,Elemento,Fonte,Orçado,Creditado,Anulado,Saldo,Janeiro,Janeiro,Janeiro,Fevereiro,Fevereiro,Fevereiro,Março,Março,Março,Abril ,Abril ,Abril ,Maio,Maio,Maio,Junho,Junho,Junho,Julho,Julho,Julho,Agosto,Agosto,Agosto,Setembro,Setembro,Setembro,Outubro,Outubro,Outubro,Novembro,Novembro,Novembro,Dezembro,Dezembro,Dezembro,Total,Total,Total
Educação Infantil,1.236.500.072.069,MANUT.SERVICOS CRECHES,626,Contratação por tempo Determinado,1500,"R$ 10.000,00",,,"R$ 8.944,70","R$ 0,00","R$ 0,00","R$ 0,00","R$ 1.055,30","R$ 1.055,30","R$ 1.055,30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 1.055,30","R$ 1.055,30","R$ 1.055,30"
Educação Infantil,1.236.500.072.069,MANUT.SERVICOS CRECHES,627,Vencimentos e Vantagens Fixas - Pessoal Civil,1500,"R$ 900.000,00",,,"R$ 900.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.069,MANUT.SERVICOS CRECHES,628,Obrigações Patronais,1500,"R$ 10.000,00",,,"R$ 9.802,93","R$ 0,00","R$ 0,00","R$ 0,00","R$ 197,07","R$ 197,07","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 197,07","R$ 197,07","R$ 0,00"
Educação Infantil,1.236.500.072.069,MANUT.SERVICOS CRECHES,629,Outras Despesas Variáveis - Pessoal Civil,1500,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.069,MANUT.SERVICOS CRECHES,630,Indenizações e Restituições Trabalhistas,1500,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.069,MANUT.SERVICOS CRECHES,631,Diárias - Pessoal Civil,1500,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.069,MANUT.SERVICOS CRECHES,632,Materiais de Consumo,1500,"R$ 200.000,00",,,"R$ 101.604,43","R$ 98.395,57","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 98.395,57","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.069,MANUT.SERVICOS CRECHES,632,Materiais de Consumo,15001,"R$ 0,00",,,"-R$ 618,00","R$ 618,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 280,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 618,00","R$ 280,00","R$ 0,00"
Educação Infantil,1.236.500.072.069,MANUT.SERVICOS CRECHES,633,Serviços de Terceiro PF,1500,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.069,MANUT.SERVICOS CRECHES,634,Serviços de Terceiros PJ,1500,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.069,MANUT.SERVICOS CRECHES,635,Auxílio-alimentação,1500,"R$ 130.000,00",,,"R$ 129.666,67","R$ 0,00","R$ 0,00","R$ 0,00","R$ 333,33","R$ 333,33","R$ 333,33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 333,33","R$ 333,33","R$ 333,33"
Educação Infantil,1.236.500.072.069,MANUT.SERVICOS CRECHES,635,,15001,"R$ 0,00",,,"-R$ 36.500,00","R$ 18.500,00","R$ 18.500,00","R$ 18.500,00","R$ 18.000,00","R$ 18.000,00","R$ 18.000,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 36.500,00","R$ 36.500,00","R$ 36.500,00"
Educação Infantil,1.236.500.072.069,MANUT.SERVICOS CRECHES,636,Indenizações e Restituições Trabalhistas,1500,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.069,MANUT.SERVICOS CRECHES,637,Obras e Instalações,1500,"R$ 50.000,00",,,"R$ 50.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.069,MANUT.SERVICOS CRECHES,638,Equipamentos e Materiais Permanentes,1500,"R$ 50.000,00",,,"R$ 50.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.069,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,639,Contratação por tempo Determinado,1500,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.069,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,640,Vencimentos e Vantagens Fixas - Pessoal Civil,1500,"R$ 50.000,00",,,"R$ 48.417,19","R$ 0,00","R$ 0,00","R$ 0,00","R$ 1.582,81","R$ 1.582,81","R$ 1.582,81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 1.582,81","R$ 1.582,81","R$ 1.582,81"
Educação Infantil,1.236.500.072.069,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,641,Obrigações Patronais,1500,"R$ 5.000,00",,,"R$ 4.704,42","R$ 0,00","R$ 0,00","R$ 0,00","R$ 295,58","R$ 295,58","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 295,58","R$ 295,58","R$ 0,00"
Educação Infantil,1.236.500.072.069,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,642,Indenizações e Restituições Trabalhistas,1500,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.069,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,643,Materiais de Consumo,1500,"R$ 5.000,00",,,"R$ 4.794,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 206,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 206,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.069,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,644,Serviços de Terceiro PF,1500,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.069,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,645,Serviços de Terceiros PJ,1500,"R$ 5.000,00",,,"R$ 2.400,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 2.600,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 2.600,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.069,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,646,Obras e Instalações,1500,"R$ 15.000,00",,,"R$ 15.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.069,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,647,Equipamentos e Materiais Permanentes,1500,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.236.600.062.071,MANUT.ENSINO JOVENS E ADULTOS - EJA,648,Vencimentos e Vantagens Fixas - Pessoal Civil,1500,"R$ 150.000,00",,,"R$ 150.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.236.600.062.071,MANUT.ENSINO JOVENS E ADULTOS - EJA,649,Materiais de Consumo,1500,"R$ 50.000,00",,,"R$ 50.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.236.600.062.071,MANUT.ENSINO JOVENS E ADULTOS - EJA,650,Serviços de Terceiro PF,1500,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.236.600.062.071,MANUT.ENSINO JOVENS E ADULTOS - EJA,651,Serviços de Terceiros PJ,1500,"R$ 30.000,00",,,"R$ 30.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.236.600.062.071,MANUT.ENSINO JOVENS E ADULTOS - EJA,652,Equipamentos e Materiais Permanentes,1500,"R$ 2.000,00",,,"R$ 2.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.236.700.032.086,MANUT.EDUCAÇÃO ESPECIAL,653,Subvenções Sociais,1500,"R$ 200.000,00",,,"R$ 200.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.236.100.062.266,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,654,Contratação por tempo Determinado,15407,"R$ 5.000,00","R$ 199.000,00",,"R$ 1.469,63","R$ 101.491,14","R$ 101.491,14","R$ 101.491,14","R$ 101.039,23","R$ 101.039,23","R$ 101.039,23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 202.530,37","R$ 202.530,37","R$ 202.530,37"
Ensino Fundamental,1.236.100.062.266,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,655,Vencimentos e Vantagens Fixas - Pessoal Civil,15407,"R$ 2.500.000,00",,"R$ 370.735,88","R$ 1.473.283,93","R$ 369.502,18","R$ 369.502,18","R$ 369.502,18","R$ 286.478,01","R$ 286.478,01","R$ 286.478,01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 655.980,19","R$ 655.980,19","R$ 655.980,19"
Ensino Fundamental,1.236.100.062.266,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,655,Vencimentos e Vantagens Fixas - Pessoal Civil,1543,"R$ 250.000,00",,,"R$ 250.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.236.100.062.266,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,656,Obrigações Patronais,15407,"R$ 600.000,00",,,"R$ 438.018,58","R$ 89.223,61","R$ 89.223,61","R$ 0,00","R$ 72.757,81","R$ 72.757,81","R$ 89.223,61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 161.981,42","R$ 161.981,42","R$ 89.223,61"
Ensino Fundamental,1.236.100.062.266,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,657,Outras Despesas Variáveis - Pessoal Civil,15407,"R$ 50.000,00",,"R$ 9.375,69","R$ 39.915,91","R$ 644,00","R$ 644,00","R$ 644,00","R$ 64,40","R$ 64,40","R$ 64,40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 708,40","R$ 708,40","R$ 708,40"
Ensino Fundamental,1.236.100.062.266,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,658,Indenizações e Restituições Trabalhistas,15407,"R$ 3.000,00",,,"R$ 3.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.236.100.062.267,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,659,Contratação por tempo Determinado,15403,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.236.100.062.267,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,660,Vencimentos e Vantagens Fixas - Pessoal Civil,15403,"R$ 50.000,00",,,"R$ 31.145,51","R$ 10.751,18","R$ 10.751,18","R$ 10.751,18","R$ 8.103,31","R$ 8.103,31","R$ 8.103,31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 18.854,49","R$ 18.854,49","R$ 18.854,49"
Ensino Fundamental,1.236.100.062.267,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,661,Obrigações Patronais,15403,"R$ 13.000,00",,,"R$ 9.497,62","R$ 1.989,12","R$ 1.989,12","R$ 0,00","R$ 1.513,26","R$ 1.513,26","R$ 1.989,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 3.502,38","R$ 3.502,38","R$ 1.989,12"
Ensino Fundamental,1.236.100.062.267,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,662,Indenizações e Restituições Trabalhistas,15403,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.236.100.062.267,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,663,Materiais de Consumo,15403,"R$ 15.000,00","R$ 86.865,97",,"R$ 0,00","R$ 101.865,97","R$ 0,00","R$ 0,00","R$ 0,00","R$ 34.128,26","R$ 8.895,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 101.865,97","R$ 34.128,26","R$ 8.895,00"
Ensino Fundamental,1.236.100.062.267,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,664,Serviços de Terceiro PF,15403,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.236.100.062.267,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,665,Serviços de Terceiros PJ,15403,"R$ 10.000,00",,"R$ 3.000,00","R$ 7.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.236.100.062.267,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,666,Auxílio-alimentação,15403,"R$ 41.000,00",,,"R$ 37.866,67","R$ 1.500,00","R$ 1.500,00","R$ 1.500,00","R$ 1.633,33","R$ 1.633,33","R$ 1.633,33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 3.133,33","R$ 3.133,33","R$ 3.133,33"
Ensino Fundamental,1.236.100.062.267,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,667,Indenizações e restrições,15403,"R$ 3.000,00",,,"R$ 3.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.236.100.062.267,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,668,Equipamentos e Materiais Permanentes,15403,"R$ 10.000,00",,"R$ 7.672,00","R$ 2.328,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.236.100.062.268,MANUTENÇÃO DO TRANSPORTE ESCOLAR,669,Contratação por tempo Determinado,15407,"R$ 5.000,00",,,"R$ 4.454,38","R$ 0,00","R$ 0,00","R$ 0,00","R$ 545,62","R$ 545,62","R$ 545,62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 545,62","R$ 545,62","R$ 545,62"
Ensino Fundamental,1.236.100.062.268,MANUTENÇÃO DO TRANSPORTE ESCOLAR,670,Vencimentos e Vantagens Fixas - Pessoal Civil,15407,"R$ 100.000,00",,,"R$ 31.141,13","R$ 42.309,02","R$ 42.309,02","R$ 42.309,02","R$ 26.549,85","R$ 26.549,85","R$ 26.549,85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 68.858,87","R$ 68.858,87","R$ 68.858,87"
Ensino Fundamental,1.236.100.062.268,MANUTENÇÃO DO TRANSPORTE ESCOLAR,671,Obrigações Patronais,15407,"R$ 10.000,00","R$ 3.000,00",,"R$ 39,34","R$ 7.469,91","R$ 7.469,91","R$ 0,00","R$ 5.490,75","R$ 5.490,75","R$ 7.469,91",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 12.960,66","R$ 12.960,66","R$ 7.469,91"
Ensino Fundamental,1.236.100.062.268,MANUTENÇÃO DO TRANSPORTE ESCOLAR,672,Outras Despesas Variáveis - Pessoal Civil,15407,"R$ 5.000,00",,,"R$ 2.693,23","R$ 0,00","R$ 0,00","R$ 0,00","R$ 2.306,77","R$ 2.306,77","R$ 2.306,77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 2.306,77","R$ 2.306,77","R$ 2.306,77"
Ensino Fundamental,1.236.100.062.268,MANUTENÇÃO DO TRANSPORTE ESCOLAR,673,Indenizações e Restituições Trabalhistas,15407,"R$ 3.000,00",,,"R$ 3.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.236.100.062.268,MANUTENÇÃO DO TRANSPORTE ESCOLAR,674,Contratação por tempo Determinado,15403,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.236.100.062.268,MANUTENÇÃO DO TRANSPORTE ESCOLAR,675,Vencimentos e Vantagens Fixas - Pessoal Civil,15403,"R$ 150.000,00",,,"R$ 150.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.236.100.062.268,MANUTENÇÃO DO TRANSPORTE ESCOLAR,676,Obrigações Patronais,15403,"R$ 10.000,00",,,"R$ 9.418,33","R$ 332,16","R$ 332,16","R$ 0,00","R$ 249,51","R$ 249,51","R$ 332,16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 581,67","R$ 581,67","R$ 332,16"
Ensino Fundamental,1.236.100.062.268,MANUTENÇÃO DO TRANSPORTE ESCOLAR,677,Outras Despesas Variáveis - Pessoal Civil,15403,"R$ 25.000,00",,,"R$ 25.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.236.100.062.268,MANUTENÇÃO DO TRANSPORTE ESCOLAR,678,Indenizações e Restituições Trabalhistas,15403,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.236.100.062.268,MANUTENÇÃO DO TRANSPORTE ESCOLAR,679,Materiais de Consumo,15403,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.236.100.062.268,MANUTENÇÃO DO TRANSPORTE ESCOLAR,680,Serviços de Terceiro PF,15403,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.236.100.062.268,MANUTENÇÃO DO TRANSPORTE ESCOLAR,681,Serviços de Terceiros PJ,15403,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.236.100.062.268,MANUTENÇÃO DO TRANSPORTE ESCOLAR,682,Indenizações e restrições,15403,"R$ 3.000,00",,,"R$ 3.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.236.100.062.268,MANUTENÇÃO DO TRANSPORTE ESCOLAR,683,Equipamentos e Materiais Permanentes,15403,"R$ 10.000,00",,"R$ 3.008,10","R$ 6.991,90","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.270,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,684,Contratação por tempo Determinado,15407,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.270,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,685,Vencimentos e Vantagens Fixas - Pessoal Civil,15407,"R$ 350.000,00",,,"R$ 208.238,66","R$ 80.665,36","R$ 80.665,36","R$ 80.665,36","R$ 61.095,98","R$ 61.095,98","R$ 61.095,98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 141.761,34","R$ 141.761,34","R$ 141.761,34"
Educação Infantil,1.236.500.072.270,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,685,Vencimentos e Vantagens Fixas - Pessoal Civil,1543,"R$ 100.000,00",,,"R$ 100.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.270,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,686,Obrigações Patronais,15407,"R$ 20.000,00","R$ 7.000,00",,"R$ 242,41","R$ 15.168,25","R$ 15.168,25","R$ 0,00","R$ 11.589,34","R$ 11.589,34","R$ 15.168,25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 26.757,59","R$ 26.757,59","R$ 15.168,25"
Educação Infantil,1.236.500.072.270,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,687,Indenizações e Restituições Trabalhistas,15407,"R$ 3.000,00",,,"R$ 3.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.271,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,688,Contratação por tempo Determinado,15403,"R$ 5.000,00","R$ 9.000,00",,"R$ 162,38","R$ 6.918,81","R$ 6.918,81","R$ 6.918,81","R$ 6.918,81","R$ 6.918,81","R$ 6.918,81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 13.837,62","R$ 13.837,62","R$ 13.837,62"
